country,year,suicide,internet,population,foodsupply
Afghanistan,1990,703.0,0.0,12400000.0,2310.0
Afghanistan,1991,754.0,0.0,13300000.0,2040.0
Afghanistan,1992,820.0,0.0,14500000.0,1890.0
Afghanistan,1993,894.0,0.0,15800000.0,1910.0
Afghanistan,1994,977.0,0.0,17100000.0,1820.0
Afghanistan,1995,1050.0,0.0,18100000.0,1840.0
Afghanistan,1996,1100.0,0.0,18900000.0,1840.0
Afghanistan,1997,1130.0,0.0,19400000.0,1870.0
Afghanistan,1998,1170.0,0.0,19700000.0,1900.0
Afghanistan,1999,1200.0,0.0,20200000.0,1850.0
Afghanistan,2000,1250.0,0.0,20800000.0,1790.0
Afghanistan,2001,1300.0,0.00472,21600000.0,1740.0
Afghanistan,2002,1360.0,0.00456,22600000.0,1830.0
Afghanistan,2003,1450.0,0.0879,23700000.0,1890.0
Afghanistan,2004,1530.0,0.106,24700000.0,1970.0
Afghanistan,2005,1600.0,1.22,25700000.0,1950.0
Afghanistan,2006,1650.0,2.11,26400000.0,1970.0
Afghanistan,2007,1680.0,1.9,27100000.0,2050.0
Afghanistan,2008,1710.0,1.84,27700000.0,2040.0
Afghanistan,2009,1750.0,3.55,28400000.0,2080.0
Afghanistan,2010,1760.0,4.0,29200000.0,2100.0
Afghanistan,2011,1810.0,5.0,30100000.0,2110.0
Afghanistan,2012,1870.0,5.45,31200000.0,2100.0
Afghanistan,2013,1990.0,5.9,32300000.0,2090.0
Albania,1990,127.0,0.0,3290000.0,2570.0
Albania,1991,130.0,0.0,3280000.0,2570.0
Albania,1992,131.0,0.0,3250000.0,2650.0
Albania,1993,135.0,0.0,3200000.0,2800.0
Albania,1994,136.0,0.0,3150000.0,2880.0
Albania,1995,142.0,0.0112,3110000.0,2720.0
Albania,1996,150.0,0.0322,3100000.0,2840.0
Albania,1997,162.0,0.0486,3100000.0,2730.0
Albania,1998,170.0,0.065,3110000.0,2730.0
Albania,1999,175.0,0.0814,3120000.0,2800.0
Albania,2000,175.0,0.114,3130000.0,2730.0
Albania,2001,184.0,0.326,3130000.0,2800.0
Albania,2002,191.0,0.39,3130000.0,2860.0
Albania,2003,196.0,0.972,3120000.0,2770.0
Albania,2004,201.0,2.42,3100000.0,2790.0
Albania,2005,204.0,6.04,3090000.0,2870.0
Albania,2006,204.0,9.61,3060000.0,2860.0
Albania,2007,204.0,15.0,3030000.0,2860.0
Albania,2008,205.0,23.9,3000000.0,2950.0
Albania,2009,201.0,41.2,2970000.0,2990.0
Albania,2010,195.0,45.0,2950000.0,3080.0
Albania,2011,191.0,49.0,2930000.0,3130.0
Albania,2012,188.0,54.7,2910000.0,3180.0
Albania,2013,186.0,57.2,2900000.0,3190.0
Algeria,1990,806.0,0.0,25800000.0,2750.0
Algeria,1991,822.0,0.0,26400000.0,2730.0
Algeria,1992,843.0,0.0,27000000.0,2870.0
Algeria,1993,866.0,0.0,27600000.0,2870.0
Algeria,1994,888.0,0.00036,28200000.0,2760.0
Algeria,1995,912.0,0.0017699999999999999,28800000.0,2790.0
Algeria,1996,941.0,0.0017399999999999998,29300000.0,2780.0
Algeria,1997,983.0,0.0103,29700000.0,2730.0
Algeria,1998,1020.0,0.0202,30200000.0,2790.0
Algeria,1999,1060.0,0.2,30600000.0,2840.0
Algeria,2000,1080.0,0.49200000000000005,31000000.0,2810.0
Algeria,2001,1110.0,0.6459999999999999,31500000.0,2890.0
Algeria,2002,1140.0,1.59,31900000.0,2930.0
Algeria,2003,1170.0,2.2,32300000.0,2970.0
Algeria,2004,1190.0,4.63,32700000.0,2990.0
Algeria,2005,1210.0,5.84,33100000.0,2960.0
Algeria,2006,1220.0,7.38,33600000.0,3050.0
Algeria,2007,1240.0,9.45,34200000.0,3040.0
Algeria,2008,1250.0,10.2,34700000.0,3050.0
Algeria,2009,1270.0,11.2,35300000.0,3110.0
Algeria,2010,1290.0,12.5,36000000.0,3140.0
Algeria,2011,1310.0,14.9,36700000.0,3220.0
Algeria,2012,1340.0,18.2,37400000.0,3270.0
Algeria,2013,1370.0,22.5,38100000.0,3300.0
Angola,1990,645.0,0.0,11800000.0,1640.0
Angola,1991,653.0,0.0,12200000.0,1610.0
Angola,1992,667.0,0.0,12700000.0,1630.0
Angola,1993,700.0,0.0,13100000.0,1560.0
Angola,1994,735.0,0.0,13500000.0,1640.0
Angola,1995,756.0,0.0,13900000.0,1690.0
Angola,1996,738.0,0.00078,14400000.0,1730.0
Angola,1997,738.0,0.0056700000000000006,14900000.0,1730.0
Angola,1998,816.0,0.0185,15400000.0,1750.0
Angola,1999,809.0,0.07200000000000001,15900000.0,1810.0
Angola,2000,819.0,0.105,16400000.0,1790.0
Angola,2001,842.0,0.136,16900000.0,1830.0
Angola,2002,863.0,0.27,17500000.0,1920.0
Angola,2003,916.0,0.371,18100000.0,1980.0
Angola,2004,957.0,0.465,18800000.0,2030.0
Angola,2005,980.0,1.14,19400000.0,2080.0
Angola,2006,1010.0,1.5,20100000.0,2120.0
Angola,2007,1040.0,1.7,20900000.0,2170.0
Angola,2008,1060.0,1.9,21700000.0,2250.0
Angola,2009,1080.0,2.3,22500000.0,2300.0
Angola,2010,1100.0,2.8,23400000.0,2350.0
Angola,2011,1120.0,3.1,24200000.0,2410.0
Angola,2012,1140.0,6.5,25100000.0,2380.0
Angola,2013,1170.0,8.9,26000000.0,2470.0
Antigua and Barbuda,1990,1.27,0.0,62500.0,2470.0
Antigua and Barbuda,1991,1.3,0.0,63400.0,2530.0
Antigua and Barbuda,1992,1.32,0.0,64500.0,2550.0
Antigua and Barbuda,1993,1.34,0.0,65800.0,2380.0
Antigua and Barbuda,1994,1.36,0.0,67200.0,2260.0
Antigua and Barbuda,1995,1.41,2.2,68700.0,2190.0
Antigua and Barbuda,1996,1.44,2.86,70200.0,2190.0
Antigua and Barbuda,1997,1.49,3.48,71700.0,2160.0
Antigua and Barbuda,1998,1.61,4.07,73200.0,2150.0
Antigua and Barbuda,1999,1.64,5.3,74700.0,2160.0
Antigua and Barbuda,2000,1.59,6.48,76000.0,2150.0
Antigua and Barbuda,2001,1.67,8.9,77200.0,2090.0
Antigua and Barbuda,2002,1.7,12.5,78300.0,2070.0
Antigua and Barbuda,2003,1.77,17.2,79300.0,2070.0
Antigua and Barbuda,2004,1.82,24.3,80300.0,2110.0
Antigua and Barbuda,2005,1.89,27.0,81500.0,2330.0
Antigua and Barbuda,2006,1.9,30.0,82700.0,2330.0
Antigua and Barbuda,2007,1.93,34.0,84000.0,2410.0
Antigua and Barbuda,2008,1.98,38.0,85400.0,2380.0
Antigua and Barbuda,2009,2.02,42.0,86700.0,2320.0
Antigua and Barbuda,2010,2.07,47.0,88000.0,2320.0
Antigua and Barbuda,2011,2.12,52.0,89300.0,2370.0
Antigua and Barbuda,2012,2.04,58.0,90400.0,2290.0
Antigua and Barbuda,2013,2.03,63.4,91500.0,2420.0
Argentina,1990,3300.0,0.0,32600000.0,2910.0
Argentina,1991,3420.0,0.0,33100000.0,3010.0
Argentina,1992,3580.0,0.00299,33500000.0,3080.0
Argentina,1993,3720.0,0.0295,34000000.0,3120.0
Argentina,1994,3890.0,0.0437,34400000.0,3160.0
Argentina,1995,4020.0,0.0863,34800000.0,3160.0
Argentina,1996,4160.0,0.142,35200000.0,3160.0
Argentina,1997,4290.0,0.28,35700000.0,3130.0
Argentina,1998,4360.0,0.831,36100000.0,3160.0
Argentina,1999,4440.0,3.28,36500000.0,3270.0
Argentina,2000,4520.0,7.04,36900000.0,3260.0
Argentina,2001,4600.0,9.78,37300000.0,3210.0
Argentina,2002,4620.0,10.9,37700000.0,2980.0
Argentina,2003,4530.0,11.9,38100000.0,3010.0
Argentina,2004,4440.0,16.0,38500000.0,3030.0
Argentina,2005,4470.0,17.7,38900000.0,3110.0
Argentina,2006,4490.0,20.9,39300000.0,3110.0
Argentina,2007,4560.0,25.9,39700000.0,3150.0
Argentina,2008,4610.0,28.1,40100000.0,3160.0
Argentina,2009,4640.0,34.0,40500000.0,3130.0
Argentina,2010,4650.0,45.0,40900000.0,3160.0
Argentina,2011,4700.0,51.0,41300000.0,3160.0
Argentina,2012,4800.0,55.8,41800000.0,3200.0
Argentina,2013,4920.0,59.9,42200000.0,3230.0
Armenia,1990,134.0,0.0,3540000.0,2173.904761904762
Armenia,1991,136.0,0.0,3510000.0,2260.0
Armenia,1992,146.0,0.0,3440000.0,2180.0
Armenia,1993,155.0,0.0,3360000.0,2100.0
Armenia,1994,158.0,0.00912,3280000.0,2180.0
Armenia,1995,160.0,0.0527,3220000.0,2270.0
Armenia,1996,158.0,0.0946,3170000.0,2320.0
Armenia,1997,149.0,0.11199999999999999,3130000.0,2330.0
Armenia,1998,143.0,0.129,3110000.0,2320.0
Armenia,1999,142.0,0.971,3090000.0,2290.0
Armenia,2000,135.0,1.3,3070000.0,2240.0
Armenia,2001,138.0,1.63,3050000.0,2240.0
Armenia,2002,142.0,1.96,3030000.0,2260.0
Armenia,2003,146.0,4.58,3020000.0,2430.0
Armenia,2004,162.0,4.9,3000000.0,2550.0
Armenia,2005,181.0,5.25,2980000.0,2670.0
Armenia,2006,202.0,5.63,2960000.0,2760.0
Armenia,2007,206.0,6.02,2930000.0,2760.0
Armenia,2008,219.0,6.21,2910000.0,2870.0
Armenia,2009,225.0,15.3,2890000.0,2820.0
Armenia,2010,232.0,25.0,2880000.0,2770.0
Armenia,2011,241.0,32.0,2880000.0,2790.0
Armenia,2012,257.0,37.5,2880000.0,2880.0
Armenia,2013,255.0,41.9,2900000.0,2930.0
Australia,1990,2360.0,0.585,17000000.0,3170.0
Australia,1991,2380.0,1.1,17200000.0,3120.0
Australia,1992,2390.0,1.77,17400000.0,3130.0
Australia,1993,2380.0,1.97,17600000.0,3040.0
Australia,1994,2440.0,2.23,17800000.0,3050.0
Australia,1995,2500.0,2.76,18000000.0,3100.0
Australia,1996,2550.0,3.28,18200000.0,3080.0
Australia,1997,2630.0,16.4,18400000.0,3100.0
Australia,1998,2650.0,30.8,18600000.0,3020.0
Australia,1999,2610.0,40.8,18800000.0,3010.0
Australia,2000,2560.0,46.8,19000000.0,2990.0
Australia,2001,2520.0,52.7,19200000.0,3050.0
Australia,2002,2480.0,52.7,19400000.0,3080.0
Australia,2003,2450.0,52.7,19600000.0,3100.0
Australia,2004,2440.0,52.7,19900000.0,3050.0
Australia,2005,2430.0,63.0,20200000.0,3100.0
Australia,2006,2450.0,66.0,20500000.0,3160.0
Australia,2007,2510.0,69.5,20900000.0,3200.0
Australia,2008,2560.0,71.7,21300000.0,3200.0
Australia,2009,2600.0,74.3,21800000.0,3210.0
Australia,2010,2630.0,76.0,22200000.0,3210.0
Australia,2011,2650.0,79.5,22500000.0,3240.0
Australia,2012,2690.0,79.0,22900000.0,3260.0
Australia,2013,2700.0,83.5,23300000.0,3280.0
Austria,1990,1960.0,0.13,7720000.0,3510.0
Austria,1991,1940.0,0.259,7770000.0,3560.0
Austria,1992,1920.0,0.643,7830000.0,3550.0
Austria,1993,1900.0,0.765,7890000.0,3510.0
Austria,1994,1880.0,1.39,7950000.0,3560.0
Austria,1995,1850.0,1.89,7990000.0,3510.0
Austria,1996,1810.0,6.91,8020000.0,3550.0
Austria,1997,1750.0,9.53,8030000.0,3490.0
Austria,1998,1710.0,15.4,8040000.0,3610.0
Austria,1999,1680.0,23.0,8050000.0,3670.0
Austria,2000,1660.0,33.7,8070000.0,3730.0
Austria,2001,1620.0,39.2,8100000.0,3730.0
Austria,2002,1600.0,36.6,8130000.0,3650.0
Austria,2003,1570.0,42.7,8180000.0,3610.0
Austria,2004,1540.0,54.3,8220000.0,3610.0
Austria,2005,1520.0,58.0,8250000.0,3640.0
Austria,2006,1500.0,63.6,8290000.0,3720.0
Austria,2007,1480.0,69.4,8310000.0,3740.0
Austria,2008,1470.0,72.9,8340000.0,3720.0
Austria,2009,1470.0,73.5,8370000.0,3720.0
Austria,2010,1470.0,75.2,8410000.0,3720.0
Austria,2011,1470.0,78.7,8450000.0,3740.0
Austria,2012,1460.0,80.0,8500000.0,3740.0
Austria,2013,1450.0,80.6,8560000.0,3770.0
Azerbaijan,1990,206.0,0.0,7240000.0,2485.714285714286
Azerbaijan,1991,209.0,0.0,7360000.0,2400.0
Azerbaijan,1992,224.0,0.0,7470000.0,2320.0
Azerbaijan,1993,218.0,0.0,7580000.0,2240.0
Azerbaijan,1994,218.0,0.00143,7680000.0,2160.0
Azerbaijan,1995,198.0,0.00206,7780000.0,2130.0
Azerbaijan,1996,193.0,0.00635,7860000.0,2220.0
Azerbaijan,1997,191.0,0.0252,7930000.0,2020.0
Azerbaijan,1998,190.0,0.0375,7990000.0,2120.0
Azerbaijan,1999,200.0,0.0992,8050000.0,2190.0
Azerbaijan,2000,218.0,0.14800000000000002,8120000.0,2280.0
Azerbaijan,2001,245.0,0.306,8200000.0,2370.0
Azerbaijan,2002,259.0,5.0,8280000.0,2460.0
Azerbaijan,2003,291.0,5.0,8360000.0,2550.0
Azerbaijan,2004,328.0,5.0,8450000.0,2640.0
Azerbaijan,2005,362.0,8.03,8540000.0,2840.0
Azerbaijan,2006,385.0,12.0,8630000.0,3010.0
Azerbaijan,2007,412.0,14.5,8720000.0,3020.0
Azerbaijan,2008,409.0,17.1,8820000.0,3030.0
Azerbaijan,2009,398.0,27.4,8920000.0,3000.0
Azerbaijan,2010,400.0,46.0,9030000.0,2970.0
Azerbaijan,2011,399.0,50.0,9150000.0,3040.0
Azerbaijan,2012,409.0,54.2,9260000.0,3060.0
Azerbaijan,2013,412.0,73.0,9390000.0,3120.0
Bahamas,1990,6.64,0.0,256000.0,2710.0
Bahamas,1991,6.88,0.0,261000.0,2610.0
Bahamas,1992,7.05,0.0,266000.0,2500.0
Bahamas,1993,7.09,0.0,271000.0,2420.0
Bahamas,1994,7.34,0.0,276000.0,2420.0
Bahamas,1995,7.65,0.96,280000.0,2540.0
Bahamas,1996,7.2,1.75,284000.0,2540.0
Bahamas,1997,7.57,1.36,287000.0,2650.0
Bahamas,1998,8.06,2.34,291000.0,2600.0
Bahamas,1999,7.42,3.76,294000.0,2700.0
Bahamas,2000,7.55,8.0,298000.0,2780.0
Bahamas,2001,7.69,11.8,303000.0,2770.0
Bahamas,2002,8.17,18.0,308000.0,2730.0
Bahamas,2003,8.82,20.0,313000.0,2690.0
Bahamas,2004,8.88,22.0,319000.0,2660.0
Bahamas,2005,9.44,25.0,325000.0,2650.0
Bahamas,2006,9.39,26.0,331000.0,2630.0
Bahamas,2007,10.0,27.0,337000.0,2610.0
Bahamas,2008,10.7,31.5,344000.0,2590.0
Bahamas,2009,11.1,33.9,350000.0,2620.0
Bahamas,2010,11.3,43.0,355000.0,2600.0
Bahamas,2011,11.9,65.0,360000.0,2570.0
Bahamas,2012,12.2,71.7,364000.0,2670.0
Bahamas,2013,12.4,72.0,367000.0,2670.0
Bangladesh,1990,12500.0,0.0,103000000.0,2110.0
Bangladesh,1991,12600.0,0.0,106000000.0,2120.0
Bangladesh,1992,13200.0,0.0,108000000.0,2110.0
Bangladesh,1993,13700.0,0.0,110000000.0,2010.0
Bangladesh,1994,13800.0,0.0,113000000.0,2000.0
Bangladesh,1995,14300.0,0.0,115000000.0,2040.0
Bangladesh,1996,14100.0,0.0,118000000.0,2050.0
Bangladesh,1997,13600.0,0.00075,120000000.0,2100.0
Bangladesh,1998,13400.0,0.0036799999999999997,123000000.0,2160.0
Bangladesh,1999,13100.0,0.0362,125000000.0,2270.0
Bangladesh,2000,12800.0,0.071,128000000.0,2260.0
Bangladesh,2001,12600.0,0.13,130000000.0,2330.0
Bangladesh,2002,12400.0,0.14,132000000.0,2310.0
Bangladesh,2003,11900.0,0.16399999999999998,135000000.0,2350.0
Bangladesh,2004,12000.0,0.19899999999999998,137000000.0,2380.0
Bangladesh,2005,12100.0,0.242,139000000.0,2370.0
Bangladesh,2006,12200.0,1.0,141000000.0,2370.0
Bangladesh,2007,12100.0,1.8,143000000.0,2420.0
Bangladesh,2008,12000.0,2.5,144000000.0,2390.0
Bangladesh,2009,12000.0,3.1,146000000.0,2430.0
Bangladesh,2010,12200.0,3.7,148000000.0,2440.0
Bangladesh,2011,11900.0,4.5,149000000.0,2430.0
Bangladesh,2012,12000.0,5.0,151000000.0,2440.0
Bangladesh,2013,11800.0,6.63,153000000.0,2450.0
Barbados,1990,11.6,0.0,261000.0,3110.0
Barbados,1991,12.4,0.0,262000.0,3010.0
Barbados,1992,12.7,0.0,263000.0,2980.0
Barbados,1993,12.9,0.0,264000.0,2910.0
Barbados,1994,12.7,0.0,265000.0,2910.0
Barbados,1995,13.2,0.00775,266000.0,2870.0
Barbados,1996,13.2,0.389,267000.0,2910.0
Barbados,1997,13.2,0.7829999999999999,268000.0,2970.0
Barbados,1998,13.2,1.97,269000.0,2810.0
Barbados,1999,13.3,2.38,270000.0,2940.0
Barbados,2000,13.0,3.97,272000.0,2800.0
Barbados,2001,13.4,11.9,272000.0,2840.0
Barbados,2002,13.6,27.8,273000.0,2810.0
Barbados,2003,14.0,39.7,274000.0,2840.0
Barbados,2004,14.3,49.8,275000.0,2770.0
Barbados,2005,14.2,52.5,276000.0,2890.0
Barbados,2006,14.4,55.3,277000.0,2840.0
Barbados,2007,14.4,58.2,279000.0,2910.0
Barbados,2008,14.7,61.4,280000.0,2880.0
Barbados,2009,14.9,64.7,281000.0,2910.0
Barbados,2010,15.1,65.1,282000.0,2910.0
Barbados,2011,15.1,66.5,283000.0,2890.0
Barbados,2012,15.2,71.2,284000.0,2910.0
Barbados,2013,15.1,71.8,284000.0,2940.0
Belarus,1990,2470.0,0.0,10200000.0,3066.614420062696
Belarus,1991,2630.0,0.0,10200000.0,3010.0
Belarus,1992,2880.0,0.0,10200000.0,3100.0
Belarus,1993,3220.0,0.0,10100000.0,3190.0
Belarus,1994,3440.0,0.00049,10100000.0,3130.0
Belarus,1995,3660.0,0.00292,10100000.0,3200.0
Belarus,1996,3770.0,0.0293,10000000.0,3280.0
Belarus,1997,3970.0,0.049,10000000.0,3280.0
Belarus,1998,4120.0,0.0739,9970000.0,3220.0
Belarus,1999,4190.0,0.495,9920000.0,3120.0
Belarus,2000,4160.0,1.86,9870000.0,2990.0
Belarus,2001,4190.0,4.3,9810000.0,3050.0
Belarus,2002,4240.0,8.95,9750000.0,2980.0
Belarus,2003,4160.0,8.95,9680000.0,2820.0
Belarus,2004,4080.0,8.95,9620000.0,2900.0
Belarus,2005,4030.0,8.95,9560000.0,2990.0
Belarus,2006,3850.0,16.2,9520000.0,3080.0
Belarus,2007,3640.0,19.7,9480000.0,3190.0
Belarus,2008,3590.0,23.0,9450000.0,3200.0
Belarus,2009,3550.0,27.4,9430000.0,3130.0
Belarus,2010,3450.0,31.8,9420000.0,3200.0
Belarus,2011,3360.0,39.6,9420000.0,3400.0
Belarus,2012,3010.0,46.9,9420000.0,3400.0
Belarus,2013,2790.0,54.2,9420000.0,3250.0
Belize,1990,7.19,0.0,188000.0,2480.0
Belize,1991,7.68,0.0,191000.0,2520.0
Belize,1992,8.06,0.0,194000.0,2710.0
Belize,1993,8.41,0.0,198000.0,2690.0
Belize,1994,8.95,0.0,202000.0,2650.0
Belize,1995,9.95,0.0454,207000.0,2690.0
Belize,1996,10.4,0.883,214000.0,2650.0
Belize,1997,11.4,1.29,222000.0,2660.0
Belize,1998,13.1,2.09,230000.0,2650.0
Belize,1999,14.6,4.08,239000.0,2640.0
Belize,2000,15.2,5.96,247000.0,2690.0
Belize,2001,16.5,5.96,255000.0,2760.0
Belize,2002,16.3,5.68,262000.0,2780.0
Belize,2003,16.7,5.68,269000.0,2810.0
Belize,2004,17.4,9.8,277000.0,2780.0
Belize,2005,17.8,17.0,284000.0,2820.0
Belize,2006,18.2,24.0,291000.0,2800.0
Belize,2007,18.8,24.6,299000.0,2790.0
Belize,2008,19.8,26.3,307000.0,2720.0
Belize,2009,20.3,27.2,315000.0,2760.0
Belize,2010,20.8,28.2,322000.0,2840.0
Belize,2011,21.9,30.7,330000.0,2760.0
Belize,2012,22.1,31.0,338000.0,2740.0
Belize,2013,22.6,33.6,346000.0,2750.0
Benin,1990,299.0,0.0,4980000.0,2130.0
Benin,1991,319.0,0.0,5150000.0,2200.0
Benin,1992,335.0,0.0,5330000.0,2140.0
Benin,1993,350.0,0.0,5520000.0,2160.0
Benin,1994,375.0,0.0,5710000.0,2180.0
Benin,1995,401.0,0.0,5910000.0,2200.0
Benin,1996,427.0,0.0016899999999999999,6090000.0,2250.0
Benin,1997,441.0,0.0246,6280000.0,2240.0
Benin,1998,452.0,0.0479,6470000.0,2240.0
Benin,1999,473.0,0.155,6660000.0,2230.0
Benin,2000,498.0,0.225,6870000.0,2250.0
Benin,2001,517.0,0.363,7080000.0,2320.0
Benin,2002,538.0,0.703,7300000.0,2400.0
Benin,2003,549.0,0.951,7520000.0,2360.0
Benin,2004,567.0,1.18,7750000.0,2460.0
Benin,2005,585.0,1.27,7980000.0,2440.0
Benin,2006,606.0,1.54,8220000.0,2450.0
Benin,2007,625.0,1.79,8450000.0,2560.0
Benin,2008,648.0,1.85,8700000.0,2520.0
Benin,2009,672.0,2.24,8940000.0,2570.0
Benin,2010,698.0,3.13,9200000.0,2560.0
Benin,2011,717.0,4.15,9460000.0,2600.0
Benin,2012,745.0,4.5,9730000.0,2610.0
Benin,2013,769.0,4.9,10000000.0,2620.0
Bolivia,1990,446.0,0.0,6860000.0,1940.0
Bolivia,1991,458.0,0.0,7010000.0,2020.0
Bolivia,1992,473.0,0.0,7160000.0,2020.0
Bolivia,1993,490.0,0.0,7310000.0,2010.0
Bolivia,1994,504.0,0.0,7470000.0,1960.0
Bolivia,1995,523.0,0.0668,7620000.0,2110.0
Bolivia,1996,532.0,0.196,7780000.0,2050.0
Bolivia,1997,545.0,0.44799999999999995,7940000.0,2060.0
Bolivia,1998,557.0,0.626,8100000.0,1950.0
Bolivia,1999,564.0,0.982,8260000.0,2040.0
Bolivia,2000,568.0,1.44,8420000.0,2080.0
Bolivia,2001,570.0,2.12,8580000.0,2080.0
Bolivia,2002,578.0,3.12,8740000.0,2100.0
Bolivia,2003,580.0,3.51,8910000.0,2120.0
Bolivia,2004,586.0,4.44,9070000.0,2050.0
Bolivia,2005,585.0,5.23,9230000.0,2110.0
Bolivia,2006,594.0,6.2,9400000.0,2160.0
Bolivia,2007,605.0,10.5,9560000.0,2170.0
Bolivia,2008,616.0,12.5,9720000.0,2150.0
Bolivia,2009,628.0,16.8,9880000.0,2130.0
Bolivia,2010,641.0,22.4,10000000.0,2180.0
Bolivia,2011,649.0,30.0,10200000.0,2220.0
Bolivia,2012,658.0,35.3,10400000.0,2230.0
Bolivia,2013,667.0,37.0,10500000.0,2260.0
Bosnia and Herzegovina,1990,558.0,0.0,4460000.0,2075.5102040816328
Bosnia and Herzegovina,1991,553.0,0.0,4370000.0,2250.0
Bosnia and Herzegovina,1992,547.0,0.0,4230000.0,2350.0
Bosnia and Herzegovina,1993,539.0,0.0,4080000.0,2450.0
Bosnia and Herzegovina,1994,528.0,0.0,3940000.0,2640.0
Bosnia and Herzegovina,1995,515.0,0.0,3830000.0,2640.0
Bosnia and Herzegovina,1996,494.0,0.0151,3760000.0,2880.0
Bosnia and Herzegovina,1997,471.0,0.0594,3740000.0,3090.0
Bosnia and Herzegovina,1998,453.0,0.14400000000000002,3730000.0,3020.0
Bosnia and Herzegovina,1999,435.0,0.19399999999999998,3740000.0,2940.0
Bosnia and Herzegovina,2000,412.0,1.08,3750000.0,2800.0
Bosnia and Herzegovina,2001,389.0,1.2,3760000.0,2900.0
Bosnia and Herzegovina,2002,367.0,2.65,3760000.0,2900.0
Bosnia and Herzegovina,2003,350.0,3.97,3760000.0,2830.0
Bosnia and Herzegovina,2004,338.0,15.5,3760000.0,3090.0
Bosnia and Herzegovina,2005,328.0,21.3,3770000.0,3040.0
Bosnia and Herzegovina,2006,321.0,25.1,3770000.0,3020.0
Bosnia and Herzegovina,2007,315.0,27.9,3760000.0,3060.0
Bosnia and Herzegovina,2008,308.0,34.7,3750000.0,3110.0
Bosnia and Herzegovina,2009,304.0,37.7,3740000.0,3080.0
Bosnia and Herzegovina,2010,300.0,42.8,3710000.0,3100.0
Bosnia and Herzegovina,2011,291.0,43.9,3660000.0,3130.0
Bosnia and Herzegovina,2012,314.0,45.1,3600000.0,3050.0
Bosnia and Herzegovina,2013,333.0,48.5,3540000.0,3150.0
Botswana,1990,148.0,0.0,1290000.0,2220.0
Botswana,1991,155.0,0.0,1330000.0,2220.0
Botswana,1992,165.0,0.0,1360000.0,2200.0
Botswana,1993,176.0,0.0,1400000.0,2070.0
Botswana,1994,191.0,0.0,1430000.0,2190.0
Botswana,1995,210.0,0.0645,1470000.0,2190.0
Botswana,1996,228.0,0.157,1500000.0,2210.0
Botswana,1997,248.0,0.308,1540000.0,2170.0
Botswana,1998,268.0,0.602,1580000.0,2080.0
Botswana,1999,285.0,1.12,1610000.0,2120.0
Botswana,2000,304.0,2.9,1640000.0,2080.0
Botswana,2001,315.0,3.43,1670000.0,2150.0
Botswana,2002,330.0,3.39,1700000.0,2110.0
Botswana,2003,331.0,3.35,1730000.0,2110.0
Botswana,2004,329.0,3.3,1770000.0,2190.0
Botswana,2005,322.0,3.26,1800000.0,2200.0
Botswana,2006,317.0,4.29,1840000.0,2150.0
Botswana,2007,315.0,5.28,1880000.0,2170.0
Botswana,2008,319.0,6.25,1920000.0,2180.0
Botswana,2009,319.0,6.15,1950000.0,2200.0
Botswana,2010,320.0,6.0,1990000.0,2230.0
Botswana,2011,321.0,9.0,2020000.0,2270.0
Botswana,2012,326.0,16.0,2040000.0,2340.0
Botswana,2013,330.0,30.0,2060000.0,2330.0
Brazil,1990,8920.0,0.0,149000000.0,2720.0
Brazil,1991,9090.0,0.00329,152000000.0,2780.0
Brazil,1992,9280.0,0.0129,154000000.0,2770.0
Brazil,1993,9420.0,0.0255,157000000.0,2770.0
Brazil,1994,9630.0,0.0377,159000000.0,2820.0
Brazil,1995,9780.0,0.105,162000000.0,2810.0
Brazil,1996,9870.0,0.451,165000000.0,2840.0
Brazil,1997,10100.0,0.7859999999999999,167000000.0,2850.0
Brazil,1998,10300.0,1.48,170000000.0,2850.0
Brazil,1999,10400.0,2.04,172000000.0,2870.0
Brazil,2000,10600.0,2.87,175000000.0,2880.0
Brazil,2001,10800.0,4.53,177000000.0,2890.0
Brazil,2002,11000.0,9.15,180000000.0,2930.0
Brazil,2003,11200.0,13.2,182000000.0,3070.0
Brazil,2004,11500.0,19.1,184000000.0,3080.0
Brazil,2005,11800.0,21.0,186000000.0,3080.0
Brazil,2006,12000.0,28.2,188000000.0,3100.0
Brazil,2007,12100.0,30.9,190000000.0,3110.0
Brazil,2008,12300.0,33.8,192000000.0,3180.0
Brazil,2009,12500.0,39.2,194000000.0,3170.0
Brazil,2010,12700.0,40.6,196000000.0,3230.0
Brazil,2011,12900.0,45.7,198000000.0,3290.0
Brazil,2012,13200.0,48.6,199000000.0,3250.0
Brazil,2013,13300.0,51.0,201000000.0,3260.0
Brunei,1990,10.3,0.0,259000.0,2800.0
Brunei,1991,10.7,0.0,266000.0,2700.0
Brunei,1992,11.0,0.0,274000.0,2830.0
Brunei,1993,11.2,0.0,282000.0,2800.0
Brunei,1994,11.5,0.0,289000.0,2890.0
Brunei,1995,11.4,1.02,297000.0,2840.0
Brunei,1996,11.6,3.3,305000.0,2910.0
Brunei,1997,11.7,4.83,312000.0,2820.0
Brunei,1998,12.2,6.28,319000.0,2850.0
Brunei,1999,12.3,7.67,326000.0,2810.0
Brunei,2000,12.7,9.0,333000.0,2800.0
Brunei,2001,12.7,12.9,340000.0,2880.0
Brunei,2002,12.8,15.3,347000.0,2930.0
Brunei,2003,13.1,19.6,353000.0,2980.0
